SaleID,Date,CustomerID,ProductID,Quantity,Price,SalesAmount
2527,2023-08-03,141,32,4,49.69,198.76
2528,2024-07-18,142,47,6,73.07,438.41999999999996
2529,2024-01-14,139,46,2,468.68,937.36
2530,2023-09-12,28,47,2,73.07,146.14
2531,2023-09-29,42,46,2,468.68,937.36
2532,2023-01-01,99,39,3,13.21,39.63
2533,2023-08-07,61,35,5,97.33,486.65
2534,2024-04-16,123,30,9,318.6,2867.4
2535,2024-12-12,64,17,6,142.93,857.58
2536,2024-09-10,31,42,9,324.36,2919.2400000000002
2537,2023-01-18,81,47,5,73.07,365.34999999999997
2538,2024-10-17,10,29,6,317.99,1907.94
2539,2024-07-25,8,6,8,185.0,1480.0
2540,2024-07-23,149,17,3,142.93,428.79
2541,2023-12-01,59,17,2,142.93,285.86
2542,2023-10-18,178,14,3,306.73,920.19
2543,2023-08-10,197,24,9,337.71,3039.39
2544,2023-02-17,198,50,6,462.72,2776.32
2545,2023-06-16,30,37,4,297.49,1189.96
2546,2023-06-30,145,40,3,258.49,775.47
2547,2023-12-20,20,39,2,13.21,26.42
2548,2024-06-29,48,32,4,49.69,198.76
2549,2023-12-12,130,36,9,25.18,226.62
2550,2023-02-12,37,50,4,462.72,1850.88
2551,2024-11-30,129,37,5,297.49,1487.45
2552,2024-11-19,132,48,8,173.83,1390.64
2553,2024-07-27,100,14,2,306.73,613.46
2554,2024-12-24,54,27,3,365.47,1096.41
2555,2024-02-02,122,19,6,123.58,741.48
2556,2024-12-03,25,31,7,270.21,1891.4699999999998
2557,2023-02-25,131,46,4,468.68,1874.72
2558,2023-09-24,9,9,1,129.63,129.63
2559,2023-06-14,34,38,7,340.39,2382.73
2560,2023-05-23,43,17,9,142.93,1286.3700000000001
2561,2023-04-13,74,19,1,123.58,123.58
2562,2024-03-30,94,44,1,347.01,347.01
2563,2024-07-24,22,4,1,261.8,261.8
2564,2024-02-27,70,48,7,173.83,1216.8100000000002
2565,2023-04-18,130,11,9,153.93,1385.3700000000001
2566,2024-08-15,94,22,3,492.9,1478.6999999999998
2567,2024-04-09,194,4,8,261.8,2094.4
2568,2023-10-11,32,17,9,142.93,1286.3700000000001
2569,2024-05-07,106,8,3,481.41,1444.23
2570,2023-07-09,144,46,3,468.68,1406.04
2571,2023-09-09,1,34,1,163.79,163.79
2572,2024-10-31,72,11,2,153.93,307.86
2573,2023-08-01,176,31,7,270.21,1891.4699999999998
2574,2023-12-10,50,11,3,153.93,461.79
2575,2024-10-11,141,38,7,340.39,2382.73
2576,2024-05-31,15,21,5,247.28,1236.4
2577,2023-02-15,53,46,8,468.68,3749.44
2578,2023-04-18,172,30,5,318.6,1593.0
2579,2023-01-06,8,10,3,251.14,753.42
2580,2024-04-05,74,26,9,122.63,1103.67
2581,2023-11-23,46,27,7,365.47,2558.29
2582,2023-04-09,69,8,5,481.41,2407.05
2583,2024-11-30,114,39,7,13.21,92.47
2584,2024-01-22,147,8,9,481.41,4332.6900000000005
2585,2023-06-26,166,8,5,481.41,2407.05
2586,2024-01-01,123,34,7,163.79,1146.53
2587,2024-05-11,139,16,9,30.48,274.32
2588,2023-02-25,117,41,1,117.12,117.12
2589,2023-07-20,43,13,4,23.26,93.04
2590,2024-08-12,20,23,1,124.82,124.82
2591,2023-12-02,148,12,8,146.0,1168.0
2592,2024-02-04,21,27,3,365.47,1096.41
2593,2023-11-12,82,22,2,492.9,985.8
2594,2023-02-02,57,32,4,49.69,198.76
2595,2023-05-01,178,49,3,61.17,183.51
2596,2023-11-22,74,27,5,365.47,1827.3500000000001
2597,2023-06-02,98,2,8,471.74,3773.92
2598,2023-02-06,154,45,8,196.43,1571.44
2599,2024-09-07,158,33,7,418.47,2929.29
2600,2024-12-17,110,26,8,122.63,981.04
2601,2024-08-01,115,28,5,187.05,935.25
2602,2024-09-15,159,19,6,123.58,741.48
2603,2023-06-26,42,43,8,91.31,730.48
2604,2024-12-02,68,5,1,352.99,352.99
2605,2023-05-24,189,33,6,418.47,2510.82
2606,2024-11-25,189,20,6,76.72,460.32
2607,2024-12-27,70,30,5,318.6,1593.0
2608,2024-06-03,78,45,4,196.43,785.72
2609,2024-12-17,196,8,1,481.41,481.41
2610,2024-02-20,90,38,8,340.39,2723.12
2611,2023-07-09,111,17,6,142.93,857.58
2612,2023-11-16,112,44,3,347.01,1041.03
2613,2024-03-09,103,1,3,172.12,516.36
2614,2023-02-23,145,3,6,164.99,989.94
2615,2024-03-30,19,46,7,468.68,3280.76
2616,2024-12-17,179,26,8,122.63,981.04
2617,2023-05-19,70,31,5,270.21,1351.05
2618,2024-08-01,63,8,6,481.41,2888.46
2619,2024-10-24,75,43,1,91.31,91.31
2620,2024-11-19,158,46,6,468.68,2812.08
2621,2024-12-01,153,8,9,481.41,4332.6900000000005
2622,2024-01-16,104,35,4,97.33,389.32
2623,2024-12-14,75,39,1,13.21,13.21
2624,2024-07-06,128,28,9,187.05,1683.45
2625,2023-04-29,199,4,4,261.8,1047.2
2626,2023-12-15,154,16,2,30.48,60.96
2627,2024-06-08,56,13,1,23.26,23.26
2628,2023-06-30,22,20,3,76.72,230.16
2629,2024-04-12,89,5,7,352.99,2470.9300000000003
2630,2024-05-01,19,37,2,297.49,594.98
2631,2023-04-29,159,20,9,76.72,690.48
2632,2024-02-17,26,24,2,337.71,675.42
2633,2024-07-17,170,36,5,25.18,125.9
2634,2023-12-31,169,34,8,163.79,1310.32
2635,2023-01-09,23,45,8,196.43,1571.44
2636,2023-01-07,47,48,3,173.83,521.49
2637,2023-09-18,13,34,2,163.79,327.58
2638,2024-11-07,66,19,9,123.58,1112.22
2639,2023-06-16,194,17,3,142.93,428.79
2640,2024-04-08,144,5,8,352.99,2823.92
2641,2023-06-12,73,25,2,382.0,764.0
2642,2023-08-23,156,18,3,454.59,1363.77
2643,2024-09-11,77,50,1,462.72,462.72
2644,2024-06-16,163,8,6,481.41,2888.46
2645,2023-03-11,169,27,7,365.47,2558.29
2646,2023-11-09,31,15,4,253.83,1015.32
2647,2023-01-22,85,45,1,196.43,196.43
2648,2023-12-18,160,13,3,23.26,69.78
2649,2024-04-28,182,16,9,30.48,274.32
2650,2023-03-28,200,22,5,492.9,2464.5
2651,2023-07-30,59,20,6,76.72,460.32
2652,2023-10-18,41,13,4,23.26,93.04
2653,2024-11-02,112,20,1,76.72,76.72
2654,2024-12-26,194,2,5,471.74,2358.7
2655,2023-02-02,96,35,5,97.33,486.65
2656,2024-07-09,182,47,5,73.07,365.34999999999997
2657,2023-09-29,168,19,6,123.58,741.48
2658,2023-10-14,122,45,2,196.43,392.86
2659,2024-07-04,156,37,1,297.49,297.49
2660,2024-11-01,165,6,2,185.0,370.0
2661,2024-11-25,105,14,6,306.73,1840.38
2662,2024-02-26,193,4,5,261.8,1309.0
2663,2023-09-18,74,22,5,492.9,2464.5
2664,2024-07-28,183,39,6,13.21,79.26
2665,2023-07-03,132,36,7,25.18,176.26
2666,2024-02-16,99,34,9,163.79,1474.11
2667,2023-09-19,126,27,7,365.47,2558.29
2668,2024-04-24,138,7,2,486.03,972.06
2669,2023-06-25,175,3,6,164.99,989.94
2670,2023-05-20,75,47,9,73.07,657.6299999999999
2671,2024-11-01,14,33,7,418.47,2929.29
2672,2023-03-16,38,2,2,471.74,943.48
2673,2024-01-05,140,42,3,324.36,973.08
2674,2023-06-11,45,16,8,30.48,243.84
2675,2023-01-29,145,25,9,382.0,3438.0
2676,2023-01-27,163,15,4,253.83,1015.32
2677,2023-05-08,194,24,9,337.71,3039.39
2678,2024-09-24,75,15,2,253.83,507.66
2679,2023-07-26,169,31,5,270.21,1351.05
2680,2024-11-24,195,14,2,306.73,613.46
2681,2024-02-29,29,14,1,306.73,306.73
2682,2023-11-15,18,6,5,185.0,925.0
2683,2024-02-28,20,14,2,306.73,613.46
2684,2024-01-13,14,17,7,142.93,1000.51
2685,2024-07-07,162,18,8,454.59,3636.72
2686,2023-07-26,177,20,2,76.72,153.44
2687,2023-09-15,54,17,7,142.93,1000.51
2688,2024-10-14,31,16,4,30.48,121.92
2689,2024-11-21,58,40,1,258.49,258.49
2690,2024-10-13,104,39,3,13.21,39.63
2691,2023-11-03,170,32,1,49.69,49.69
2692,2024-07-23,186,44,5,347.01,1735.05
2693,2023-12-14,128,9,8,129.63,1037.04
2694,2023-12-30,158,27,1,365.47,365.47
2695,2023-05-30,25,46,9,468.68,4218.12
2696,2024-03-07,191,33,3,418.47,1255.41
2697,2023-05-16,19,10,5,251.14,1255.6999999999998
2698,2023-08-31,200,17,9,142.93,1286.3700000000001
2699,2024-09-16,136,49,5,61.17,305.85
2700,2023-06-01,3,49,9,61.17,550.53
2701,2023-02-21,195,36,8,25.18,201.44
2702,2023-02-20,86,17,7,142.93,1000.51
2703,2024-11-17,145,18,1,454.59,454.59
2704,2024-01-06,142,23,4,124.82,499.28
2705,2023-10-26,9,34,9,163.79,1474.11
2706,2024-08-14,190,8,8,481.41,3851.28
2707,2024-09-02,94,13,4,23.26,93.04
2708,2023-08-31,149,23,1,124.82,124.82
2709,2024-05-21,165,20,4,76.72,306.88
2710,2024-07-16,139,22,3,492.9,1478.6999999999998
2711,2024-04-22,20,47,6,73.07,438.41999999999996
2712,2023-04-21,35,23,5,124.82,624.0999999999999
2713,2024-10-01,53,41,5,117.12,585.6
2714,2024-01-29,175,35,2,97.33,194.66
2715,2023-07-26,110,3,3,164.99,494.97
2716,2023-11-07,180,34,6,163.79,982.74
2717,2023-01-28,136,33,2,418.47,836.94
2718,2023-04-04,4,46,4,468.68,1874.72
2719,2024-07-12,155,17,2,142.93,285.86
2720,2023-01-01,172,45,9,196.43,1767.8700000000001
2721,2023-11-01,168,19,3,123.58,370.74
2722,2024-01-17,102,30,6,318.6,1911.6000000000001
2723,2023-02-09,47,23,1,124.82,124.82
2724,2024-12-11,94,15,3,253.83,761.49
2725,2023-06-15,172,14,8,306.73,2453.84
2726,2023-08-11,48,2,5,471.74,2358.7
2727,2023-08-10,91,39,8,13.21,105.68
2728,2023-06-18,180,49,2,61.17,122.34
2729,2023-01-02,84,18,7,454.59,3182.1299999999997
2730,2024-06-16,68,6,9,185.0,1665.0
2731,2024-12-06,139,32,7,49.69,347.83
2732,2023-06-13,125,21,3,247.28,741.84
2733,2024-04-29,73,40,7,258.49,1809.43
2734,2024-06-25,4,28,8,187.05,1496.4
2735,2024-09-11,76,27,1,365.47,365.47
2736,2023-11-05,73,2,3,471.74,1415.22
2737,2023-08-10,77,33,5,418.47,2092.3500000000004
2738,2023-08-26,48,16,6,30.48,182.88
2739,2024-06-04,154,39,3,13.21,39.63
2740,2024-08-19,102,22,4,492.9,1971.6
2741,2023-05-13,106,43,5,91.31,456.55
2742,2023-09-28,77,47,3,73.07,219.20999999999998
2743,2024-10-20,39,13,4,23.26,93.04
2744,2024-08-11,58,2,5,471.74,2358.7
2745,2024-12-19,19,14,2,306.73,613.46
2746,2024-07-04,88,38,9,340.39,3063.5099999999998
2747,2023-10-15,113,41,8,117.12,936.96
2748,2024-03-07,77,28,6,187.05,1122.3000000000002
2749,2024-04-27,77,7,3,486.03,1458.09
2750,2023-02-27,186,18,2,454.59,909.18
2751,2024-02-02,28,41,7,117.12,819.84
2752,2024-06-01,66,36,8,25.18,201.44
2753,2023-05-03,10,41,1,117.12,117.12
2754,2024-07-23,126,36,6,25.18,151.07999999999998
2755,2024-03-02,58,44,7,347.01,2429.0699999999997
2756,2024-11-26,142,4,9,261.8,2356.2000000000003
2757,2023-01-31,125,30,3,318.6,955.8000000000001
2758,2023-07-13,112,24,2,337.71,675.42
2759,2024-03-15,84,20,5,76.72,383.6
2760,2023-08-05,143,46,1,468.68,468.68
2761,2024-06-05,96,31,6,270.21,1621.2599999999998
2762,2024-07-08,33,24,9,337.71,3039.39
2763,2023-03-16,145,7,9,486.03,4374.2699999999995
2764,2024-01-11,152,26,7,122.63,858.41
2765,2024-01-07,158,13,7,23.26,162.82000000000002
2766,2023-09-27,190,8,8,481.41,3851.28
2767,2024-11-12,141,5,2,352.99,705.98
2768,2024-08-27,190,44,6,347.01,2082.06
2769,2024-05-23,47,13,5,23.26,116.30000000000001
2770,2024-06-05,112,29,5,317.99,1589.95
2771,2023-12-04,144,20,3,76.72,230.16
2772,2024-11-03,194,14,3,306.73,920.19
2773,2024-05-22,43,32,6,49.69,298.14
2774,2024-06-16,8,50,7,462.72,3239.04
2775,2024-09-21,3,27,1,365.47,365.47
2776,2023-07-20,125,25,3,382.0,1146.0
2777,2024-08-12,12,4,1,261.8,261.8
2778,2023-05-23,84,21,3,247.28,741.84
2779,2023-09-10,16,18,5,454.59,2272.95
2780,2023-09-02,78,39,9,13.21,118.89000000000001
2781,2024-12-15,59,15,3,253.83,761.49
2782,2024-09-17,177,38,9,340.39,3063.5099999999998
2783,2024-05-26,63,48,1,173.83,173.83
2784,2024-06-14,190,24,6,337.71,2026.2599999999998
2785,2024-02-15,49,8,9,481.41,4332.6900000000005
2786,2024-11-22,51,28,5,187.05,935.25
2787,2023-12-29,33,21,2,247.28,494.56
2788,2023-10-05,30,16,5,30.48,152.4
2789,2023-04-30,187,16,1,30.48,30.48
2790,2024-07-27,76,35,9,97.33,875.97
2791,2024-06-20,15,17,9,142.93,1286.3700000000001
2792,2023-10-08,82,9,6,129.63,777.78
2793,2023-01-19,92,35,9,97.33,875.97
2794,2024-09-04,23,29,3,317.99,953.97
2795,2023-01-09,94,39,4,13.21,52.84
2796,2024-05-28,45,18,6,454.59,2727.54
2797,2024-12-09,62,12,4,146.0,584.0
2798,2023-11-16,199,19,1,123.58,123.58
2799,2023-06-21,15,48,7,173.83,1216.8100000000002
2800,2024-05-29,46,22,5,492.9,2464.5
2801,2024-08-19,64,49,8,61.17,489.36
2802,2024-02-03,174,15,9,253.83,2284.4700000000003
2803,2024-12-06,184,1,5,172.12,860.6
2804,2023-02-07,172,2,8,471.74,3773.92
2805,2024-01-04,75,8,1,481.41,481.41
2806,2024-06-08,157,22,1,492.9,492.9
2807,2024-09-21,190,25,7,382.0,2674.0
2808,2023-05-11,52,2,6,471.74,2830.44
2809,2024-08-07,182,9,5,129.63,648.15
2810,2024-02-08,88,9,5,129.63,648.15
2811,2023-10-17,57,13,9,23.26,209.34
2812,2023-04-07,83,6,1,185.0,185.0
2813,2024-09-23,66,30,8,318.6,2548.8
2814,2023-04-25,150,15,2,253.83,507.66
2815,2023-08-15,20,15,7,253.83,1776.8100000000002
2816,2023-07-31,33,50,6,462.72,2776.32
2817,2024-09-28,72,7,2,486.03,972.06
2818,2024-05-06,25,11,3,153.93,461.79
2819,2024-08-04,46,40,4,258.49,1033.96
2820,2023-07-02,73,38,7,340.39,2382.73
2821,2024-04-01,98,40,8,258.49,2067.92
2822,2024-02-22,57,2,2,471.74,943.48
2823,2024-08-30,87,48,8,173.83,1390.64
2824,2024-10-23,133,39,9,13.21,118.89000000000001
2825,2023-01-09,55,10,7,251.14,1757.98
2826,2024-05-07,61,44,1,347.01,347.01
2827,2023-02-07,89,17,6,142.93,857.58
2828,2024-02-05,8,7,8,486.03,3888.24
2829,2023-07-29,16,40,5,258.49,1292.45
2830,2023-08-12,176,39,2,13.21,26.42
2831,2023-09-15,116,4,5,261.8,1309.0
2832,2024-03-29,61,35,8,97.33,778.64
2833,2023-09-01,15,47,2,73.07,146.14
2834,2024-06-18,193,36,1,25.18,25.18
2835,2023-10-23,150,31,4,270.21,1080.84
2836,2023-02-19,131,25,4,382.0,1528.0
2837,2024-07-26,102,41,9,117.12,1054.08
2838,2023-07-28,54,13,3,23.26,69.78
2839,2023-11-12,14,18,4,454.59,1818.36
2840,2024-05-15,36,21,3,247.28,741.84
2841,2023-08-31,105,48,2,173.83,347.66
2842,2023-02-11,82,1,4,172.12,688.48
2843,2023-09-30,67,36,8,25.18,201.44
2844,2024-11-20,10,50,1,462.72,462.72
2845,2024-04-13,49,8,8,481.41,3851.28
2846,2024-05-05,111,48,8,173.83,1390.64
2847,2024-04-06,65,21,3,247.28,741.84
2848,2023-05-26,57,43,6,91.31,547.86
2849,2023-11-02,27,21,4,247.28,989.12
2850,2024-07-02,113,27,1,365.47,365.47
2851,2023-03-16,133,19,1,123.58,123.58
2852,2023-07-22,71,23,5,124.82,624.0999999999999
2853,2023-07-21,83,50,8,462.72,3701.76
2854,2023-11-12,57,43,1,91.31,91.31
2855,2024-12-16,120,35,2,97.33,194.66
2856,2023-02-19,93,40,7,258.49,1809.43
2857,2024-01-14,15,42,8,324.36,2594.88
2858,2023-05-11,111,48,3,173.83,521.49
2859,2024-12-09,101,5,8,352.99,2823.92
2860,2023-03-24,119,41,1,117.12,117.12
2861,2023-10-22,76,8,9,481.41,4332.6900000000005
2862,2024-06-22,158,11,2,153.93,307.86
2863,2024-05-29,20,16,2,30.48,60.96
2864,2023-11-05,165,39,4,13.21,52.84
2865,2023-09-10,131,47,3,73.07,219.20999999999998
2866,2023-10-18,73,24,4,337.71,1350.84
2867,2023-07-12,122,21,6,247.28,1483.68
2868,2023-05-30,41,23,7,124.82,873.74
2869,2023-12-19,167,49,5,61.17,305.85
2870,2023-07-16,154,38,2,340.39,680.78
2871,2023-07-29,130,47,3,73.07,219.20999999999998
2872,2024-04-24,23,8,3,481.41,1444.23
2873,2024-12-08,23,7,5,486.03,2430.1499999999996
2874,2024-03-16,144,2,5,471.74,2358.7
2875,2023-02-26,9,30,4,318.6,1274.4
2876,2023-02-25,13,13,8,23.26,186.08
2877,2024-11-25,156,23,6,124.82,748.92
2878,2023-08-06,155,29,6,317.99,1907.94
2879,2023-03-09,51,38,1,340.39,340.39
2880,2024-03-13,64,37,6,297.49,1784.94
2881,2024-03-31,52,20,3,76.72,230.16
2882,2024-04-18,38,33,6,418.47,2510.82
2883,2023-07-15,100,29,6,317.99,1907.94
2884,2023-01-12,193,50,2,462.72,925.44
2885,2024-12-05,146,15,1,253.83,253.83
2886,2023-07-03,191,23,3,124.82,374.46
2887,2024-05-08,51,42,5,324.36,1621.8000000000002
2888,2024-05-30,137,3,4,164.99,659.96
2889,2024-03-21,141,37,7,297.49,2082.4300000000003
2890,2023-08-17,168,29,4,317.99,1271.96
2891,2023-07-17,55,45,8,196.43,1571.44
2892,2024-03-12,109,8,7,481.41,3369.8700000000003
2893,2024-09-24,171,22,9,492.9,4436.099999999999
2894,2024-11-22,44,29,1,317.99,317.99
2895,2023-03-19,110,2,5,471.74,2358.7
2896,2023-04-24,196,41,4,117.12,468.48
2897,2024-11-20,161,49,6,61.17,367.02
2898,2024-06-21,152,50,1,462.72,462.72
2899,2024-10-06,164,45,6,196.43,1178.58
2900,2023-05-28,128,1,1,172.12,172.12
2901,2024-03-04,105,44,1,347.01,347.01
2902,2024-05-26,10,20,8,76.72,613.76
2903,2024-05-11,100,21,2,247.28,494.56
2904,2023-10-25,148,37,6,297.49,1784.94
2905,2023-01-12,109,8,6,481.41,2888.46
2906,2024-03-01,108,27,6,365.47,2192.82
2907,2023-07-04,140,47,8,73.07,584.56
2908,2023-11-25,190,35,4,97.33,389.32
2909,2024-11-30,146,6,3,185.0,555.0
2910,2023-10-19,94,45,6,196.43,1178.58
2911,2024-09-05,63,44,4,347.01,1388.04
2912,2023-05-18,84,19,2,123.58,247.16
2913,2024-05-05,25,18,6,454.59,2727.54
2914,2024-12-14,12,1,5,172.12,860.6
2915,2023-03-16,149,25,9,382.0,3438.0
2916,2023-01-07,25,27,6,365.47,2192.82
2917,2023-11-13,11,7,3,486.03,1458.09
2918,2023-03-09,64,44,5,347.01,1735.05
2919,2024-06-30,126,42,8,324.36,2594.88
2920,2024-10-29,50,29,9,317.99,2861.91
2921,2023-11-13,190,31,8,270.21,2161.68
2922,2023-07-08,89,44,3,347.01,1041.03
2923,2023-11-14,99,43,9,91.31,821.79
2924,2024-06-12,116,36,3,25.18,75.53999999999999
2925,2023-01-07,96,19,8,123.58,988.64
2926,2024-03-06,177,6,9,185.0,1665.0
2927,2024-03-23,14,25,7,382.0,2674.0
2928,2024-04-10,1,31,4,270.21,1080.84
2929,2023-06-26,25,9,9,129.63,1166.67
2930,2024-06-05,187,20,3,76.72,230.16
2931,2023-03-08,72,10,3,251.14,753.42
2932,2023-05-26,69,37,2,297.49,594.98
2933,2024-10-02,133,27,3,365.47,1096.41
2934,2024-06-23,105,13,1,23.26,23.26
2935,2023-01-11,147,41,4,117.12,468.48
2936,2023-07-01,23,2,8,471.74,3773.92
2937,2023-06-06,9,50,5,462.72,2313.6000000000004
2938,2023-07-17,118,21,2,247.28,494.56
2939,2023-06-30,94,33,3,418.47,1255.41
2940,2023-02-15,178,24,1,337.71,337.71
2941,2023-12-02,144,44,2,347.01,694.02
2942,2024-06-18,33,42,1,324.36,324.36
2943,2024-03-18,130,34,2,163.79,327.58
2944,2024-05-06,14,9,3,129.63,388.89
2945,2023-03-01,1,2,1,471.74,471.74
2946,2024-11-25,90,30,9,318.6,2867.4
2947,2024-09-04,186,22,5,492.9,2464.5
2948,2024-08-10,89,46,8,468.68,3749.44
2949,2024-08-23,144,11,5,153.93,769.6500000000001
2950,2024-11-11,90,43,8,91.31,730.48
2951,2024-02-02,175,17,7,142.93,1000.51
2952,2023-05-27,172,36,4,25.18,100.72
2953,2024-03-26,14,13,7,23.26,162.82000000000002
2954,2024-06-26,152,7,6,486.03,2916.18
2955,2024-06-22,111,16,3,30.48,91.44
2956,2024-01-16,183,33,9,418.47,3766.2300000000005
2957,2023-02-19,143,45,9,196.43,1767.8700000000001
2958,2023-09-28,83,1,5,172.12,860.6
2959,2024-11-03,72,11,8,153.93,1231.44
2960,2024-03-02,162,6,7,185.0,1295.0
2961,2024-01-28,130,20,9,76.72,690.48
2962,2023-07-16,27,35,7,97.33,681.31
2963,2023-09-26,74,44,4,347.01,1388.04
2964,2024-10-15,99,37,4,297.49,1189.96
2965,2024-05-01,72,41,8,117.12,936.96
2966,2024-07-28,23,26,6,122.63,735.78
2967,2023-11-28,68,12,9,146.0,1314.0
2968,2024-04-05,142,30,7,318.6,2230.2000000000003
2969,2023-07-01,191,28,7,187.05,1309.3500000000001
2970,2024-05-29,117,27,4,365.47,1461.88
2971,2023-11-09,106,42,3,324.36,973.08
2972,2023-11-20,93,19,8,123.58,988.64
2973,2024-04-19,65,5,7,352.99,2470.9300000000003
2974,2024-11-14,68,5,4,352.99,1411.96
2975,2023-02-16,128,41,4,117.12,468.48
2976,2024-08-25,63,27,1,365.47,365.47
2977,2023-08-02,113,28,7,187.05,1309.3500000000001
2978,2023-11-21,90,26,1,122.63,122.63
2979,2023-01-16,81,27,4,365.47,1461.88
2980,2023-08-08,103,49,3,61.17,183.51
2981,2024-01-02,192,42,3,324.36,973.08
2982,2023-02-11,160,21,1,247.28,247.28
2983,2023-12-25,116,1,4,172.12,688.48
2984,2024-11-07,13,28,1,187.05,187.05
2985,2023-03-18,194,48,8,173.83,1390.64
2986,2024-07-12,124,15,1,253.83,253.83
2987,2023-10-27,147,17,6,142.93,857.58
2988,2024-04-23,152,26,7,122.63,858.41
2989,2023-07-09,88,20,2,76.72,153.44
2990,2023-04-27,11,25,4,382.0,1528.0
2991,2023-04-28,187,13,3,23.26,69.78
2992,2023-02-21,15,33,9,418.47,3766.2300000000005
2993,2023-05-16,10,25,7,382.0,2674.0
2994,2024-04-29,41,8,2,481.41,962.82
2995,2024-10-05,155,5,6,352.99,2117.94
2996,2024-08-17,188,6,9,185.0,1665.0
2997,2024-05-15,73,23,3,124.82,374.46
2998,2023-03-22,52,30,6,318.6,1911.6000000000001
2999,2023-07-31,128,14,3,306.73,920.19
3000,2023-08-15,28,23,3,124.82,374.46
3001,2023-07-02,65,11,4,153.93,615.72
3002,2024-01-11,17,31,9,270.21,2431.89
3003,2024-01-26,95,6,8,185.0,1480.0
3004,2023-09-18,172,11,1,153.93,153.93
3005,2023-09-16,138,13,1,23.26,23.26
3006,2024-08-27,63,12,7,146.0,1022.0
3007,2024-07-30,175,2,3,471.74,1415.22
3008,2023-08-13,38,35,7,97.33,681.31
3009,2024-10-29,70,36,9,25.18,226.62
3010,2024-11-26,104,17,3,142.93,428.79
3011,2023-08-27,53,28,3,187.05,561.1500000000001
3012,2023-09-16,172,28,2,187.05,374.1
3013,2024-01-05,119,22,1,492.9,492.9
3014,2024-11-18,74,38,9,340.39,3063.5099999999998
3015,2024-10-01,54,7,6,486.03,2916.18
3016,2023-03-16,20,15,6,253.83,1522.98
3017,2023-10-14,79,32,8,49.69,397.52
3018,2024-02-08,31,11,5,153.93,769.6500000000001
3019,2024-01-03,135,24,9,337.71,3039.39
3020,2023-05-22,58,3,5,164.99,824.95
3021,2024-09-18,105,30,2,318.6,637.2
3022,2024-05-09,10,6,6,185.0,1110.0
3023,2024-09-03,10,2,9,471.74,4245.66
3024,2024-09-18,39,14,3,306.73,920.19
3025,2024-06-30,156,41,4,117.12,468.48
3026,2023-11-17,158,18,8,454.59,3636.72
3027,2024-03-21,37,44,6,347.01,2082.06
3028,2023-04-28,119,31,7,270.21,1891.4699999999998
3029,2024-05-06,67,13,7,23.26,162.82000000000002
3030,2023-05-11,43,26,4,122.63,490.52
3031,2024-05-21,52,44,6,347.01,2082.06
3032,2023-06-17,101,12,9,146.0,1314.0
3033,2023-03-27,56,18,3,454.59,1363.77
3034,2023-05-01,76,9,8,129.63,1037.04
3035,2023-01-02,68,49,7,61.17,428.19
3036,2024-06-08,137,21,4,247.28,989.12
3037,2024-06-18,106,48,3,173.83,521.49
3038,2024-01-11,125,49,7,61.17,428.19
3039,2023-04-28,92,40,9,258.49,2326.41
3040,2023-03-02,23,43,3,91.31,273.93
3041,2023-01-14,191,24,9,337.71,3039.39
3042,2023-05-01,109,34,8,163.79,1310.32
3043,2024-10-12,61,8,3,481.41,1444.23
3044,2023-06-26,168,44,8,347.01,2776.08
3045,2023-09-16,44,33,4,418.47,1673.88
3046,2023-03-18,152,23,6,124.82,748.92
3047,2023-06-12,179,13,2,23.26,46.52
3048,2024-01-15,186,49,8,61.17,489.36
3049,2024-03-19,161,14,9,306.73,2760.57
3050,2023-06-29,16,14,7,306.73,2147.11
3051,2023-02-12,22,16,8,30.48,243.84
3052,2023-10-13,57,49,7,61.17,428.19
3053,2023-06-20,62,38,4,340.39,1361.56
3054,2023-06-10,107,39,1,13.21,13.21
3055,2024-12-01,71,26,3,122.63,367.89
3056,2024-03-25,90,26,7,122.63,858.41
3057,2024-02-11,72,1,7,172.12,1204.8400000000001
3058,2023-10-31,70,32,3,49.69,149.07
3059,2023-11-10,30,15,1,253.83,253.83
3060,2024-01-30,103,21,9,247.28,2225.52
3061,2024-05-23,151,18,6,454.59,2727.54
3062,2024-05-27,32,30,7,318.6,2230.2000000000003
3063,2023-05-06,86,13,1,23.26,23.26
3064,2024-01-01,57,24,1,337.71,337.71
3065,2023-10-28,109,30,4,318.6,1274.4
3066,2024-09-27,9,2,7,471.74,3302.1800000000003
3067,2024-04-05,31,19,8,123.58,988.64
3068,2024-01-24,71,47,9,73.07,657.6299999999999
3069,2023-03-26,137,44,1,347.01,347.01
3070,2024-03-18,13,47,4,73.07,292.28
3071,2023-03-27,186,25,4,382.0,1528.0
3072,2023-09-04,131,50,3,462.72,1388.16
3073,2023-04-15,35,14,7,306.73,2147.11
3074,2024-05-20,21,6,1,185.0,185.0
3075,2023-05-31,64,12,9,146.0,1314.0
3076,2023-10-14,95,20,8,76.72,613.76
3077,2024-10-15,180,23,2,124.82,249.64
3078,2023-05-30,34,30,2,318.6,637.2
3079,2024-01-06,121,30,8,318.6,2548.8
3080,2023-11-03,163,38,1,340.39,340.39
3081,2023-01-14,15,30,7,318.6,2230.2000000000003
3082,2024-08-01,120,41,9,117.12,1054.08
3083,2023-02-20,96,30,3,318.6,955.8000000000001
3084,2023-12-13,6,36,7,25.18,176.26
